# x [Mpc/h]	y [Mpc/h]	z [Mpc/h]	Mh [Msun]
 51.4010	 32.2980	 15.4652	8.5000e+09
 47.4573	 32.7754	 18.5417	8.8469e+09
 47.8455	 26.1807	 18.9857	3.6428e+09
 50.0219	 32.0861	 18.6050	3.4694e+09
 53.7728	 24.0496	 17.0675	7.6326e+09
 51.9365	 31.6326	 28.2179	6.2449e+09
 47.1582	 25.1381	 45.6783	5.2041e+09
 47.6535	 27.4520	 47.5022	8.6734e+09
 48.9178	 27.9690	 40.7245	6.2449e+09
 54.5513	 26.0809	 41.1970	6.5918e+09
 47.7021	 25.7468	 52.1552	6.4183e+09
 49.4880	 25.2810	 55.9086	5.5510e+09
 50.3990	 26.5768	 59.6117	0.0000e+00
 51.0131	 28.5959	 58.5316	9.7142e+09
 51.7822	 25.3709	 59.3006	4.8571e+09
 54.1324	 25.9533	 62.7763	6.0714e+09
 49.7073	 33.0575	  7.7730	9.3673e+09
 50.5334	 32.9096	 63.9546	7.2857e+09
 47.9196	 36.8087	 16.5431	9.1938e+09
 50.1973	 36.7683	 13.1087	5.8979e+09
 52.3212	 41.0424	 12.1215	5.7245e+09
 54.1255	 32.8853	 11.7456	5.8979e+09
 48.1188	 38.6015	 17.7028	5.3775e+09
 48.8025	 34.5174	 18.2448	6.0714e+09
 51.2002	 33.7209	 19.6272	5.0306e+09
 48.0651	 35.6882	 22.0463	5.7245e+09
 48.6867	 33.2216	 29.1179	8.1530e+09
 48.7277	 36.4269	 30.5215	9.8877e+09
 51.5418	 33.5265	 24.6617	7.2857e+09
 52.9878	 37.6187	 29.3975	8.5000e+09
 54.1724	 37.7899	 24.9526	6.9387e+09
 47.4076	 37.3915	 31.1579	7.1122e+09
 48.0848	 36.0514	 34.7809	7.6326e+09
 52.3901	 32.8487	 33.5724	6.7653e+09
 51.6437	 39.7638	 45.5863	8.6734e+08
 54.5842	 37.1702	 49.3574	6.4183e+09
 52.3740	 36.1750	 55.0196	9.5408e+09
 47.8540	 43.0633	  5.4617	5.8979e+09
 50.9261	 41.3594	  9.7202	8.1530e+09
 50.5777	 40.4437	  2.2141	5.8979e+09
 50.8017	 40.1684	  2.1937	8.6734e+09
 54.4082	 45.7703	  5.2523	9.5408e+09
 47.8477	 43.1801	 13.9346	8.3265e+09
 50.0650	 40.9728	 13.3175	7.1122e+09
 49.7917	 40.5368	 14.7835	3.2959e+09
 50.9577	 41.9036	 11.5600	7.8061e+09
 46.9167	 40.2759	 25.9123	9.1938e+09
 52.7514	 39.6182	 28.6852	5.3775e+09
 52.8726	 47.1463	 24.6301	7.6326e+09
 48.2918	 40.1607	 33.4870	7.8061e+09
 51.7996	 47.2157	 40.5476	9.7142e+09
 52.7470	 43.6608	 36.7563	7.9796e+09
 52.2072	 44.4657	 36.0945	5.5510e+09
 48.8186	 46.3180	 41.5924	8.6734e+09
 50.9588	 40.1117	 48.3434	3.2959e+09
 52.8731	 40.6093	 44.3197	5.5510e+09
 53.9431	 42.9393	 47.7605	4.6837e+09
 49.5328	 39.5698	 48.6964	8.8469e+09
 51.6158	 41.6806	 48.8301	7.9796e+09
 48.5008	 43.7437	  0.1482	7.9796e+09
 50.7995	 47.8408	 60.5695	5.8979e+09
 54.3696	 42.6510	 60.3843	9.5408e+09
 46.8531	 53.5211	  8.0718	8.3265e+09
 47.1260	 48.3623	  9.3450	9.1938e+09
 49.0826	 48.3959	  7.6139	5.5510e+09
 48.9686	 49.7965	  8.8089	7.6326e+09
 49.7870	 48.2294	  8.3441	6.7653e+09
 54.2372	 48.5345	  7.1780	8.1530e+09
 48.4938	 52.7707	 13.3678	7.1122e+09
 49.0453	 51.1614	 13.8841	9.0204e+09
 50.0547	 54.9389	 10.1157	6.2449e+09
 50.6133	 55.1865	 13.7816	3.8163e+09
 51.4057	 53.6725	 15.2013	4.3367e+09
 48.6710	 50.1424	 19.0943	8.5000e+09
 50.2831	 55.6249	 15.0487	3.9898e+09
 49.5451	 49.9623	 21.9585	4.6837e+09
 50.7457	 48.0870	 17.4069	8.8469e+09
 54.1834	 48.3504	 17.1142	1.0061e+10
 48.3795	 50.0181	 33.6317	7.9796e+09
 48.8961	 49.2234	 36.2321	6.9387e+09
 51.8289	 54.5832	 32.4267	8.6734e+09
 52.9844	 50.5268	 31.4552	9.7142e+09
 47.0396	 53.9985	 45.5486	5.8979e+09
 50.0051	 54.6967	 39.9527	5.5510e+09
 49.4397	 50.9885	 46.2649	8.6734e+09
 47.3795	 51.5106	 60.9620	4.8571e+09
 47.4067	 48.9117	 56.5697	9.3673e+09
 51.0462	 48.9955	 62.3090	8.3265e+09
 49.4471	 56.9101	  9.5431	5.2041e+09
 49.1937	 61.1053	 14.2475	4.5102e+09
 51.6625	 58.2533	 15.9246	6.5918e+09
 54.1468	  0.2365	 11.7006	6.7653e+09
 51.0454	 62.4660	 16.5440	6.4183e+09
 51.2279	 61.3602	 16.0334	5.5510e+09
 50.3709	 62.4794	 22.4106	8.3265e+09
 50.9588	 56.4404	 25.5176	8.3265e+09
 53.7599	 57.2947	 24.4578	9.3673e+09
 54.5756	 59.9802	 25.1597	7.6326e+09
 51.9546	 62.9232	 31.6174	8.6734e+09
 52.0959	  0.3147	 34.1577	7.4592e+09
 50.6340	 62.7430	 47.6498	7.9796e+09
 53.3352	 57.1352	 41.5997	9.8877e+09
 49.3459	  0.3699	 50.5527	6.9387e+09
 49.4033	 61.5661	 48.3762	8.6734e+09
 53.9239	 62.3104	 48.9683	1.2143e+09
 47.5481	  0.6225	  2.0666	4.3367e+09
 57.1648	  7.4119	  6.3723	1.0235e+10
 59.1764	  0.3842	  5.1374	9.8877e+09
 61.1687	  1.3880	  1.3023	7.4592e+09
 57.8600	  5.3975	 14.8538	9.7142e+09
 58.5437	  0.7206	 13.3842	0.0000e+00
 59.1026	  0.8724	 12.9298	6.7653e+09
 60.6301	  4.7843	 13.7540	5.5510e+09
 57.1994	  1.1923	 19.2934	6.2449e+09
 59.1168	 63.8021	 17.7949	3.1224e+09
 61.1522	  5.7344	 21.3545	7.9796e+09
 61.1012	  4.6886	 16.1412	7.2857e+09
 57.2339	  4.1247	 22.1574	7.8061e+09
 61.3547	  3.9660	 27.2030	4.6837e+09
 60.5448	  4.9661	 24.2534	9.8877e+09
 60.5318	  0.6843	 24.5294	7.6326e+09
 56.5697	  5.9663	 36.8900	6.9387e+09
 57.0862	  6.6410	 36.8900	8.6734e+09
 61.8070	  5.8320	 33.0102	7.2857e+09
 61.8862	  7.3103	 36.4957	7.6326e+09
 62.0681	  7.6218	 34.5440	6.2449e+09
 57.5048	  2.0787	 45.9532	8.3265e+09
 60.2928	  4.0209	 44.9182	5.8979e+09
 61.1223	  4.9193	 46.7796	8.8469e+09
 60.8296	  0.0730	 51.0783	5.5510e+09
 63.2246	  8.1451	 58.2097	3.8163e+09
 56.2151	  9.8948	  3.6069	9.5408e+09
 58.1832	  9.6133	 11.0886	8.3265e+09
 58.3187	 15.4812	 20.6619	4.1632e+09
 60.7577	 11.0866	 18.1019	5.0306e+09
 56.5389	  8.4168	 25.4322	9.3673e+09
 58.3472	 15.3176	 32.3045	8.3265e+09
  0.1500	 12.6125	 29.2475	5.0306e+09
 56.3840	 15.4696	 33.9618	6.9387e+09
 57.9952	 13.0017	 34.8125	7.2857e+09
 60.4186	 11.3629	 47.2195	7.2857e+09
 62.3486	  9.5650	 40.2802	9.0204e+09
 55.5348	 17.2975	 51.3591	5.8979e+09
 58.6579	 14.9400	 49.1890	8.6734e+09
 59.8503	 11.4744	 57.4039	3.9898e+09
 56.7706	 18.6556	  1.5430	9.3673e+09
 59.8536	 17.4193	  4.5360	9.8877e+09
 54.9215	 21.4743	 11.2348	9.3673e+09
 54.8048	 16.9475	  8.5239	9.0204e+09
 60.3396	 21.6759	 12.9772	7.2857e+09
 61.0411	 22.9117	 12.5335	0.0000e+00
 60.2754	 18.6215	 10.4477	8.6734e+09
 56.9361	 17.8260	 19.4877	7.6326e+09
 56.0934	 22.0447	 21.7707	1.7347e+09
 57.5672	 17.2849	 17.0174	7.8061e+09
 59.5858	 18.2581	 17.7419	1.0755e+10
 54.8923	 16.3437	 31.4860	7.9796e+09
 54.9632	 16.6797	 31.6963	6.2449e+09
 57.6267	 18.1100	 28.7917	7.6326e+09
  0.3885	 22.0290	 28.7434	7.8061e+09
 56.5982	 19.5376	 36.8166	3.6428e+09
 58.1612	 18.6307	 36.8744	9.1938e+09
 59.7904	 16.2873	 37.0378	7.2857e+09
 61.2689	 15.7823	 31.6266	7.9796e+09
 61.9577	 18.4235	 38.0067	8.5000e+09
 59.9047	 23.2706	 42.7218	8.5000e+09
 62.4397	 16.5969	 47.0363	8.6734e+09
 62.6994	 19.2239	 39.7352	4.8571e+09
 62.1174	 19.9350	 47.0293	0.0000e+00
 55.3592	 21.3912	 54.4906	3.8163e+09
 57.8723	 21.3301	 51.1128	4.5102e+09
 60.5641	 19.4931	 52.7018	7.9796e+09
 54.7856	 22.8231	  6.9957	5.7245e+09
 55.4720	 28.8929	  5.0999	9.1938e+09
 62.8212	 28.5232	 14.3046	7.1122e+09
 60.0976	 28.9136	 20.9567	8.6734e+09
 59.9488	 29.7578	 24.7290	7.9796e+09
 58.4178	 30.5290	 38.1032	9.3673e+09
 62.8983	 28.9990	 35.9930	9.0204e+09
 55.6763	 25.5377	 44.2750	7.9796e+09
 57.7876	 24.6647	 42.3550	7.1122e+09
 54.6895	 25.4252	 50.4242	7.6326e+09
 54.7497	 24.9095	 57.2267	5.5510e+09
 59.1937	 26.0369	 59.3030	7.4592e+09
 61.5583	 26.3295	 58.7770	6.0714e+09
 61.7623	 34.2597	  6.0451	7.9796e+09
 54.6941	 33.4480	 11.2770	5.8979e+09
 57.9121	 36.0678	 11.5783	6.9387e+09
 56.6278	 37.8601	 13.5646	6.2449e+09
 58.6479	 36.6730	 11.5735	6.4183e+09
 54.3520	 36.0449	 15.9810	6.5918e+09
 54.9356	 36.3106	 20.8953	4.8571e+09
 57.5546	 35.8948	 18.8100	7.6326e+09
 58.8432	 34.2410	 20.1091	6.5918e+09
 61.5424	 34.0942	 18.2861	9.1938e+09
 56.3533	 36.1159	 26.2476	1.0408e+09
 54.4974	 33.5647	 37.9644	6.2449e+09
 55.4563	 38.1018	 30.1310	3.4694e+09
 57.6051	 31.2994	 44.5960	6.0714e+09
 59.4438	 33.7881	 44.3768	3.9898e+09
 54.9365	 37.4076	 49.7773	1.0235e+10
 57.1419	 31.2794	 62.8462	8.8469e+09
 56.4260	 43.1326	  1.3303	8.1530e+09
 56.5667	 47.3907	  8.5124	7.2857e+09
 58.4150	 41.0735	  2.4783	9.0204e+09
 61.5124	 44.5751	  3.6961	8.6734e+09
 54.4213	 40.4317	 14.5721	8.8469e+09
 55.1393	 40.4996	 12.4220	2.6020e+09
 54.5796	 42.4641	 12.6731	9.3673e+09
 56.5249	 46.8552	 14.1085	7.1122e+09
 56.8457	 43.0963	 22.4823	7.6326e+09
 58.1385	 45.8312	 21.2651	6.5918e+09
 53.7328	 41.0565	 24.4842	7.8061e+09
 57.3793	 46.2674	 30.0071	0.0000e+00
 59.7819	 39.7166	 30.6516	8.1530e+09
 60.0573	 45.2855	 28.0377	6.4183e+09
 60.3037	 44.5254	 29.4968	8.3265e+09
 54.4833	 44.9058	 38.9366	9.8877e+09
 58.8941	 46.9678	 36.8750	3.8163e+09
 62.1490	 40.9044	 32.7215	8.5000e+09
 62.8188	 46.5800	 46.0937	8.8469e+09
 55.1465	 42.7921	 54.3310	2.0816e+09
 58.8305	 39.5125	 61.9155	6.2449e+09
 58.7101	 40.0838	 63.3882	6.5918e+09
 63.4676	 47.2007	 60.6085	8.5000e+09
 62.0994	 55.9947	  8.1277	3.1224e+09
 59.9043	 52.4875	  9.6098	8.3265e+09
 59.2892	 50.5717	 12.0485	4.3367e+09
 59.6991	 50.6654	  8.6553	2.9490e+09
 60.3984	 53.7408	 12.7107	8.3265e+09
 60.6975	 51.9388	  8.4553	8.3265e+09
 55.0047	 53.3282	 19.0586	9.5408e+09
 57.0867	 53.3973	 22.7446	7.4592e+09
 58.8790	 54.5383	 18.0304	8.5000e+09
 59.0809	 52.0548	 22.3034	5.3775e+09
 61.4444	 48.1960	 22.0085	9.8877e+09
 57.2266	 50.3508	 27.9580	8.1530e+09
 58.8310	 53.2140	 26.3642	1.0755e+10
 59.3584	 49.1579	 26.4876	8.8469e+09
 59.4456	 48.6631	 26.5397	3.6428e+09
 61.0978	 51.3678	 27.8773	7.6326e+09
 61.5232	 51.7093	 30.1431	6.2449e+09
 56.8390	 47.3576	 32.2994	1.0582e+10
 58.2636	 53.2651	 30.3772	6.2449e+09
 61.4256	 51.6827	 30.0252	0.0000e+00
 55.7659	 50.1087	 42.4750	4.8571e+09
 63.2958	 53.7533	 44.5330	6.5918e+09
 60.1665	 50.7836	 62.5975	8.8469e+09
 62.7091	 47.6942	 59.6650	9.0204e+09
 58.5785	 62.6273	  7.7516	6.5918e+09
 59.7859	 56.8695	  3.5752	9.0204e+09
 61.8336	 57.5508	  3.1944	6.5918e+09
  0.0618	 61.8758	  4.5700	6.9387e+09
  0.7623	 62.2357	  2.7576	0.0000e+00
 57.7784	 61.8575	 14.5000	3.9898e+09
 59.0245	 62.9574	 10.5402	7.9796e+09
 59.9054	 62.4346	 14.4960	4.6837e+09
 60.7770	 61.5954	 13.7644	7.1122e+09
 63.3983	 60.9805	  8.1337	2.7755e+09
 60.8443	 62.8523	 13.8332	5.8979e+09
 57.2326	 62.2165	 16.9069	3.6428e+09
 57.4009	 63.1838	 15.5170	7.4592e+09
 60.4343	 61.8415	 16.3989	9.5408e+09
 56.1903	 60.4146	 23.5959	8.8469e+09
 57.6436	 62.2009	 28.0640	9.3673e+09
 58.5418	 55.8497	 28.2757	8.3265e+09
 61.6721	 60.4447	 33.3829	9.8877e+09
 56.3696	 56.4904	 47.7877	9.1938e+09
 62.9139	 57.0115	 47.5726	8.5000e+09
 62.7912	 56.6135	 40.7425	7.4592e+09
 61.0344	  0.4079	 55.4143	7.6326e+09
 63.0600	 62.4529	 53.5072	4.1632e+09
 58.1786	 59.5070	 60.7709	8.6734e+09
 59.5800	 57.1834	 60.3568	7.6326e+09
  0.9868	 60.5855	  1.8088	5.3775e+09
  1.6003	  6.8184	  6.7016	6.4183e+09
  0.9022	  5.8469	  7.3914	5.2041e+09
  0.2343	  2.8508	  8.1070	8.8469e+09
  3.0018	  2.2185	 13.1462	9.3673e+09
 63.1625	  1.3580	 20.1786	5.8979e+09
  1.1285	  1.9843	 15.3273	7.2857e+09
  0.0629	  6.4854	 33.5349	8.6734e+09
  5.4198	  2.1280	 34.7530	7.8061e+09
  6.5391	  4.4551	 37.9132	6.5918e+09
  3.1827	  3.4499	 45.9667	5.8979e+09
  3.9805	  2.5957	 48.7697	9.3673e+09
  5.4168	  3.0232	 47.8995	8.6734e+09
  5.7604	  5.5683	 42.7799	8.5000e+09
  5.0919	  3.6022	 59.3914	8.6734e+09
  5.6628	  4.1102	  0.1031	6.7653e+09
  6.1626	  0.3822	 63.1532	7.1122e+09
  6.5538	  2.4562	 59.6237	7.4592e+09
  4.7750	 11.9362	  4.5664	8.5000e+09
  5.5934	  9.4825	  3.4667	8.8469e+09
  8.3361	 14.3118	  1.8976	7.1122e+09
 63.7099	  9.7327	 17.2233	6.2449e+09
  3.6135	  9.0762	 15.4213	9.7142e+09
  1.0243	 12.9373	 29.7984	4.3367e+09
  4.3827	 11.7220	 31.1059	5.2041e+09
  5.4368	 12.2029	 31.4834	6.2449e+09
  6.7892	 14.4968	 43.4205	8.1530e+09
  7.0599	  8.6707	 44.8517	9.1938e+09
  0.2593	 11.5388	 49.0420	7.8061e+09
  0.5733	 15.4805	 51.7326	8.8469e+09
  6.1776	 16.7569	 48.3417	5.5510e+09
  6.9607	 14.6999	 50.0224	8.5000e+09
 62.8550	 11.3691	 61.7471	5.0306e+09
  3.0950	 12.6106	 58.2528	6.7653e+09
  3.4794	 14.5940	 58.8483	8.1530e+09
  0.7123	 17.2839	  7.2974	2.2551e+09
 62.6472	 19.1299	 13.6863	9.1938e+09
  0.4598	 23.1294	 12.3893	8.6734e+09
  5.3832	 24.3326	 21.1370	7.2857e+09
  7.1264	 23.6973	 18.6258	8.5000e+09
  8.7182	 22.8207	 18.6762	9.7142e+09
  1.2018	 22.0741	 25.3169	6.7653e+09
  2.4010	 24.4521	 26.0069	9.8877e+09
  8.4061	 20.7961	 26.0914	6.5918e+09
  8.0148	 18.4712	 29.7097	5.8979e+09
  9.5637	 18.4575	 28.4042	4.3367e+09
  2.4725	 23.2286	 33.8007	7.6326e+09
  3.5498	 16.7275	 35.4665	8.6734e+09
  2.0747	 19.4986	 40.4788	6.0714e+09
  6.2454	 18.0018	 39.8569	7.9796e+09
  0.6340	 19.6866	 54.8972	4.8571e+09
  0.3699	 21.5263	 54.8905	9.3673e+09
  2.7393	 18.5818	 49.7637	9.1938e+09
  8.6336	 20.8038	 51.2477	7.6326e+09
 62.8536	 16.0071	 63.0015	8.3265e+09
  1.8316	 22.7526	 57.2802	6.7653e+09
  7.1856	 22.3159	 58.1959	2.4286e+09
  2.1541	 27.8446	  5.6629	8.5000e+09
  3.0427	 27.9003	  2.1014	9.3673e+09
  4.1153	 29.4219	  2.3223	6.7653e+09
  6.1811	 24.0282	 13.0995	8.3265e+09
  1.7420	 27.5478	 18.0967	9.1938e+09
  5.6994	 30.9337	 17.7884	7.2857e+09
  3.3174	 25.9510	 28.9292	8.6734e+09
  3.4299	 28.9428	 31.1166	7.1122e+09
  4.1020	 31.1724	 24.8545	8.8469e+09
  1.0642	 32.6826	 36.2293	5.8979e+09
  2.5682	 26.7119	 32.1786	7.9796e+09
  3.3559	 30.3728	 32.6268	8.8469e+09
  2.0267	 26.8994	 44.0880	4.8571e+09
 10.4275	 26.5332	 42.0613	7.8061e+09
 62.6782	 27.7028	 56.0601	7.9796e+09
 63.2659	 26.8070	 55.3098	8.8469e+09
  0.9686	 30.0733	 48.2018	6.0714e+09
  0.3988	 28.0921	 60.4812	6.9387e+09
  5.8931	 25.7849	 61.2752	1.0235e+10
  1.8644	 38.5946	 10.6020	9.5408e+09
  1.6570	 37.7725	 19.0632	8.6734e+09
  7.3650	 32.5986	 20.2902	6.9387e+09
  8.4022	 32.7601	 27.3840	6.9387e+09
  4.1001	 35.9024	 34.6855	7.2857e+09
  0.2007	 34.6899	 46.1037	6.0714e+09
  0.5667	 40.0193	 44.2039	8.1530e+09
  1.3659	 39.2180	 41.9907	7.1122e+09
  2.6489	 35.0287	 40.1419	9.8877e+09
  5.0242	 38.2025	 40.5836	1.0582e+10
  8.7562	 38.7448	 46.1629	9.8877e+09
  8.1944	 33.4549	 41.8185	3.9898e+09
  4.7145	 38.1179	 58.5945	7.1122e+09
  2.1246	 48.4104	  5.6228	8.6734e+09
  3.6749	 42.8084	  9.8213	8.5000e+09
  3.1742	 46.0137	 13.4870	7.8061e+09
  4.1148	 46.5106	 12.7278	7.9796e+09
  0.7532	 43.8999	 15.0812	2.2551e+09
  4.7472	 41.5294	 20.3527	7.4592e+09
 62.0302	 45.5306	 26.5817	5.7245e+09
  0.2903	 44.9833	 25.1159	9.5408e+09
  1.2565	 41.5278	 37.3195	4.3367e+09
  1.8707	 46.1925	 30.3203	6.5918e+09
  0.7533	 47.2162	 47.4600	5.3775e+09
  0.9326	 45.6420	 42.2250	8.6734e+09
  0.8916	 44.4308	 41.6814	7.6326e+09
  8.1857	 41.1201	 42.0899	5.2041e+09
  4.3587	 47.0225	 51.6901	7.1122e+09
  0.5791	 47.2985	 57.4282	7.8061e+09
  7.3930	 47.7582	 63.5504	5.8979e+09
  2.7179	 54.7483	  3.8007	6.9387e+09
  2.1299	 50.5236	  4.6815	7.1122e+09
  3.7888	 55.9577	  4.0688	9.1938e+09
  3.7128	 54.1777	  7.7201	1.9082e+09
  4.3829	 55.0335	  4.9481	8.5000e+09
 63.6252	 51.2794	 13.1005	2.6020e+09
 63.5235	 53.7679	 10.6820	7.6326e+09
  0.2414	 52.5887	  8.4621	6.5918e+09
  1.3625	 56.1750	  7.4708	7.1122e+09
  1.1681	 54.7280	  7.4863	6.7653e+09
  1.4474	 51.4137	  8.9982	7.2857e+09
  2.0765	 56.7712	 10.4752	7.2857e+09
  1.4402	 52.9133	 13.5603	6.9387e+09
  3.2674	 51.0038	 10.0505	8.3265e+09
 63.8011	 48.8605	 15.5562	3.8163e+09
 62.4443	 52.1230	 28.3331	9.0204e+09
  4.9786	 48.2109	 28.4516	8.3265e+09
  0.9301	 49.5815	 40.1557	1.0582e+10
  1.7245	 47.7181	 33.1654	9.7142e+09
  4.6045	 48.8232	 41.8698	6.7653e+09
  0.5993	 55.2513	 45.2562	4.8571e+09
  1.4265	 52.3737	 47.8376	1.0235e+10
  1.9955	 49.7659	 46.4422	8.6734e+09
  5.1827	 51.6726	 47.6774	7.9796e+09
  5.7302	 49.6815	 46.1547	6.4183e+09
  5.3999	 48.2037	 43.4204	4.5102e+09
  0.5851	 51.8971	 49.2151	8.1530e+09
  5.9897	 52.5052	 55.5856	8.1530e+09
  0.8388	 59.9157	 10.6115	4.3367e+09
  1.6137	 57.7264	  8.5006	7.4592e+09
  3.6291	 61.2011	  6.1720	7.2857e+09
 63.1885	 59.1001	 19.8365	1.0235e+10
  0.6938	 59.5675	 19.2015	7.4592e+09
  2.9116	  0.4065	 14.6909	8.1530e+09
  5.4638	  0.2150	 29.9729	5.7245e+09
  3.5273	 57.3812	 32.3487	6.4183e+09
  4.7759	 57.0118	 47.8178	3.9898e+09
  3.8082	 59.4465	 52.4590	7.6326e+09
  4.9842	 62.4946	 55.9157	8.3265e+09
  4.7106	 60.2881	 50.9414	6.7653e+09
  6.3942	 57.8700	 52.2696	7.8061e+09
  2.8827	 59.7075	  2.5434	4.5102e+09
  4.5368	 57.3120	 57.2152	4.3367e+09
  4.6645	 58.4169	 56.9617	9.3673e+09
  4.7274	  0.7112	 58.7695	1.9082e+09
  4.6082	 62.5225	  0.3203	7.9796e+09
  4.9221	 59.4385	  1.7299	9.5408e+09
  9.9956	  7.7330	  2.0491	7.6326e+09
 11.0526	  6.3535	  4.9413	7.8061e+09
 12.3281	  2.2297	  1.9131	7.2857e+09
  8.9453	  5.4679	 19.7810	9.5408e+09
  9.9076	  3.5257	 22.0742	9.7142e+09
 13.3165	  2.6795	 20.7176	7.8061e+09
 14.1358	  3.4170	 21.8846	7.2857e+09
  8.4977	  2.3356	 32.9449	6.2449e+09
 10.2460	  8.6607	 32.4273	4.1632e+09
  8.8260	  3.3127	 36.3491	7.6326e+09
 14.5865	  7.9113	 38.6282	6.7653e+09
  7.3295	  2.8931	 47.5528	6.0714e+09
  9.2083	  0.8719	 48.2944	8.3265e+09
 16.1017	  8.6024	 44.8761	8.3265e+09
 14.3071	  6.5865	 51.1664	7.9796e+09
 15.6286	  8.2038	 50.7627	9.3673e+09
 10.9312	  3.5088	 60.0667	5.2041e+09
  9.8688	  7.2916	 63.8035	3.4694e+09
 12.2354	 14.7323	  6.8195	8.8469e+09
 13.5691	 12.2411	  6.0396	7.8061e+09
 15.1594	 13.7958	  5.3207	9.5408e+09
 12.0084	 12.6929	  9.3211	9.1938e+09
 12.0118	 10.9932	 11.8071	3.9898e+09
 13.7629	 13.0724	  7.2233	7.2857e+09
 10.5715	 13.3728	 15.9495	7.2857e+09
 11.6811	 14.5998	 24.1483	7.2857e+09
 11.0617	  9.7166	 21.9281	8.6734e+09
 14.3451	 11.5156	 22.3931	8.6734e+09
 15.0087	 12.8582	 21.8503	6.9387e+09
 11.3101	 16.7192	 28.5490	6.4183e+09
 12.0491	 16.8750	 28.0371	7.9796e+09
 11.6270	 12.5607	 24.9397	2.4286e+09
 12.8940	 15.5207	 26.2573	8.3265e+09
 14.2798	 17.3941	 25.7921	3.6428e+09
  9.3187	 10.1474	 32.3067	6.9387e+09
 13.2223	 11.7848	 43.7332	1.0061e+10
 13.0260	 10.9035	 39.4905	7.4592e+09
 13.8828	 10.1439	 48.8627	8.3265e+09
 14.2394	 11.7867	 47.8508	8.3265e+09
 15.1603	 10.2400	 43.9114	8.6734e+09
 15.5995	 14.4684	 52.7279	9.5408e+09
 16.7323	  8.9135	 50.3102	9.7142e+09
 11.8172	  9.5753	 57.6148	4.3367e+09
 12.0500	 11.9057	 62.6654	7.6326e+09
  9.5056	 16.4752	  7.5893	3.9898e+09
 17.0981	 21.9519	 15.5429	7.6326e+09
 11.1835	 19.1688	 21.7666	8.6734e+09
 12.1962	 22.9473	 23.8676	8.8469e+09
 11.7236	 17.4722	 18.8633	7.9796e+09
 11.7696	 17.0136	 19.6907	3.4694e+09
 15.6254	 21.3868	 18.3288	6.5918e+09
 15.2801	 21.4512	 23.2813	6.4183e+09
 15.8168	 17.9314	 21.1513	9.5408e+09
 11.7846	 18.1139	 27.6632	9.0204e+09
 12.7690	 18.2534	 29.9293	9.1938e+09
 15.2790	 19.9446	 28.0439	7.4592e+09
 18.3727	 21.9699	 38.7282	2.9490e+09
 12.1453	 18.7799	 48.8186	6.4183e+09
 15.2986	 18.0385	 48.4404	6.9387e+09
 18.6919	 21.7898	 41.5759	5.7245e+09
  9.6281	 20.7993	 50.9931	6.9387e+09
 11.9542	 19.3354	 48.2980	9.5408e+09
 12.1124	 16.7327	 55.8638	4.3367e+09
 12.1911	 18.5416	 49.0948	9.3673e+09
 11.6947	 19.8469	 53.4516	5.7245e+09
 12.7693	 17.0281	 54.5942	8.1530e+09
 11.1829	 14.6849	  0.4295	7.6326e+09
 15.3616	 17.9724	 63.3739	8.1530e+09
 16.0491	 23.2237	 58.2560	7.1122e+09
  8.6850	 30.8625	  0.9978	8.8469e+09
 10.2839	 23.1424	 12.2357	9.3673e+09
 13.4144	 31.0502	 17.2942	7.2857e+09
 14.3188	 28.3375	 16.2582	8.5000e+09
 14.4099	 31.3522	 15.7095	9.5408e+09
 10.5056	 29.2626	 21.9137	7.9796e+09
 11.4230	 30.5335	 18.6994	7.2857e+09
 13.4453	 31.0467	 18.3935	0.0000e+00
 12.3781	 26.8009	 26.4814	6.5918e+09
 14.4952	 29.3626	 30.0614	2.0816e+09
 16.0033	 27.9751	 27.6448	5.8979e+09
 11.1079	 23.1385	 30.2430	8.6734e+09
 14.8248	 25.1706	 34.4533	8.1530e+09
 10.0568	 25.9553	 44.4540	3.8163e+09
 12.2139	 26.6938	 41.3329	7.9796e+09
 15.2551	 30.2071	 43.6636	4.8571e+09
 16.5962	 27.0964	 43.3829	8.5000e+09
 19.0527	 27.0150	 42.0190	6.2449e+09
 14.1255	 26.8732	 47.5113	2.6020e+09
 18.4074	 29.6381	 49.1338	5.3775e+09
  8.9299	 27.6393	 59.8200	2.9490e+09
 10.9415	 25.2394	 56.5693	5.5510e+09
 13.1712	 27.1706	 62.5186	6.0714e+09
 15.8610	 27.1266	 60.6840	5.0306e+09
 14.9545	 37.6028	  6.9633	1.5612e+09
 15.1079	 37.0818	  6.5390	6.5918e+09
 15.5110	 34.3984	  4.3902	9.0204e+09
 10.4005	 38.3029	 13.2605	1.0061e+10
 16.6131	 34.7967	 12.8714	1.0929e+10
 16.5692	 35.3735	 15.3976	0.0000e+00
 11.3411	 34.4173	 21.9892	6.9387e+09
 11.5010	 34.5899	 21.4460	8.8469e+09
 12.2773	 31.8928	 18.3604	6.7653e+09
 15.5549	 35.9125	 18.3070	8.6734e+09
 16.5530	 32.6946	 20.5927	3.4694e+09
 16.5008	 32.0992	 18.0871	9.3673e+09
 13.3121	 32.0535	 31.1348	8.1530e+09
 16.1248	 33.2510	 30.1633	3.9898e+09
 11.7941	 32.3443	 38.7769	7.4592e+09
 14.2088	 36.8288	 39.9064	4.1632e+09
